v8-version,12,4,254,21,-node.29,0
v8-platform,macos,macos
code-creation,Builtin,2,12387,0x10f820200,32,ConstructFunction
code-creation,Builtin,2,12393,0x10f820240,100,ConstructBoundFunction
code-creation,Builtin,2,12400,0x10f8202c0,28,ConstructedNonConstructable
code-creation,Builtin,2,12409,0x10f820300,100,Construct
code-creation,Builtin,2,12418,0x10f820380,152,ConstructVarargs
code-creation,Builtin,2,12427,0x10f820440,1180,ConstructWithSpread
code-creation,Builtin,2,12435,0x10f820900,1944,ConstructWithSpread_Baseline
code-creation,Builtin,2,12444,0x10f8210c0,1944,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,12453,0x10f821880,1216,ConstructWithArrayLike
code-creation,Builtin,2,12460,0x10f821d80,1992,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,12468,0x10f822580,192,ConstructForwardVarargs
code-creation,Builtin,2,12474,0x10f822680,80,ConstructForwardAllArgs
code-creation,Builtin,2,12481,0x10f822700,752,ConstructForwardAllArgs_Baseline
code-creation,Builtin,2,12506,0x10f822a00,740,ConstructForwardAllArgs_WithFeedback
code-creation,Builtin,2,12516,0x10f822d00,192,ConstructFunctionForwardVarargs
code-creation,Builtin,2,12523,0x10f822e00,768,Construct_Baseline
code-creation,Builtin,2,12530,0x10f823140,780,Construct_WithFeedback
code-creation,Builtin,2,12536,0x10f823480,448,JSConstructStubGeneric
code-creation,Builtin,2,12543,0x10f823680,344,JSBuiltinsConstructStub
code-creation,Builtin,2,12549,0x10f823800,924,FastNewObject
code-creation,Builtin,2,12555,0x10f823bc0,368,FastNewClosure
code-creation,Builtin,2,12562,0x10f823d40,784,ConstructProxy
code-creation,Builtin,2,12569,0x10f824080,192,JSEntry
code-creation,Builtin,2,12575,0x10f824180,192,JSConstructEntry
code-creation,Builtin,2,12583,0x10f824280,192,JSRunMicrotasksEntry
code-creation,Builtin,2,12590,0x10f824380,100,JSEntryTrampoline
code-creation,Builtin,2,12596,0x10f824400,100,JSConstructEntryTrampoline
code-creation,Builtin,2,12603,0x10f824480,256,ResumeGeneratorTrampoline
code-creation,Builtin,2,12610,0x10f8245c0,1384,StringFromCodePointAt
code-creation,Builtin,2,12616,0x10f824b40,940,StringEqual
code-creation,Builtin,2,12622,0x10f824f00,388,StringGreaterThan
code-creation,Builtin,2,12628,0x10f8250c0,388,StringGreaterThanOrEqual
code-creation,Builtin,2,12637,0x10f825280,388,StringLessThan
code-creation,Builtin,2,12646,0x10f825440,388,StringLessThanOrEqual
code-creation,Builtin,2,12655,0x10f825600,388,StringCompare
code-creation,Builtin,2,12663,0x10f8257c0,3716,StringSubstring
code-creation,Builtin,2,12669,0x10f826680,116,OrderedHashTableHealIndex
code-creation,Builtin,2,12676,0x10f826700,876,InterpreterEntryTrampoline
code-creation,Builtin,2,12683,0x10f826a80,888,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,12691,0x10f826e00,80,InterpreterForwardAllArgsThenConstruct
code-creation,Builtin,2,12698,0x10f826e80,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,12705,0x10f826f00,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,12714,0x10f826f80,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,12723,0x10f827000,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,12731,0x10f827080,720,InterpreterPushArgsThenFastConstructFunction
code-creation,Builtin,2,12739,0x10f827380,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,12747,0x10f827400,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,12755,0x10f827480,80,InterpreterEnterAtBytecode
code-creation,Builtin,2,12762,0x10f827500,216,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,12769,0x10f827600,96,InterpreterOnStackReplacement
code-creation,Builtin,2,12776,0x10f827680,396,BaselineOutOfLinePrologue
code-creation,Builtin,2,12785,0x10f827840,20,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,12792,0x10f827880,100,BaselineOnStackReplacement
code-creation,Builtin,2,12800,0x10f827900,80,BaselineLeaveFrame
code-creation,Builtin,2,12807,0x10f827980,212,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,12823,0x10f827a80,220,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,12831,0x10f827b80,184,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,12839,0x10f827c40,36,MaglevOnStackReplacement
